,Unnamed: 0,Unnamed: 0.1,label,text,target,indo_tweet,indo_target
1243,1243,1243,neutral,I&#39;m not a father ... I thank you directly from the perpetrator (mass organization) demo 212 a day after 212,demo 212,gk plintiran bapa.. sy terima WA mssg langsung dr pelaku (ormas) demo 212 sehari setelah 212,demo 212
1244,1244,1244,neutral,The demo claim is more than the 2016 Hajj pilgrims who are the most funny ... have you ever seen how crowded the pilgrims aren&#39;t?,demo 212,Claim bhw demo 212 lebih bnyk dibandingkan jamaah haji 2016 itu yg plg lucu...itu org pernah lihat gimana ramainya jamaah haji gak sih??,demo 212
1245,1245,1245,neutral,"Tomorrow, Bung Karno&#39;s Daughter Invites the Mass to Demonstrate 212 of the House of Representatives http://www.monitorday.com/detail/46051/besok-putri-bung-karno-ini-ajak-massa-demo-212-duduki-dpr",Demo 212,"Besok, Putri Bung Karno Ini Ajak Massa Demo 212 Duduki DPR http://www.monitorday.com/detail/46051/besok-putri-bung-karno-ini-ajak-massa-demo-212-duduki-dpr",Demo 212
1246,1246,1246,neutral,National Police Chief Admits Announcement of Prohibiting 212 Tak Effective Demo http://dlvr.it/Mq1T9F,Demo 212,Kapolri Akui Maklumat Larangan Demo 212 Tak Ampuh http://dlvr.it/Mq1T9F,Demo 212
1247,1247,1247,positive,"There is evidence of a demonstration 212 defacing Monas sir? If you talk about using evidence, so it won&#39;t be slander and it will become garbage.",demo 212,"Ada bukti demo 212 mengotori Monas Pak? Biasain kalo ngomong pake bukti, biar gk fitnah dan jadi sampah doang.",demo 212
1248,1248,1248,neutral,We must appreciate the success of the Police to make sure the 212 demonstration went peacefully.,demo 212,Kita harus mengapresiasi keberhasilan Polisi memastikan demo 212 berjalan dengan damai.,demo 212
1249,1249,1249,neutral,"4,163 views Conversation Recordings with Salim Abdul Qadir Call Agus at Demo 212 Circulating, from @sukisury http://chirpstory.com/li/339041",Demo 212,"4,163 views Rekaman Percakapannya dgn Salim Abdul Qadir Sebut Agus di Demo 212 Beredar, .. from @sukisury http://chirpstory.com/li/339041",Demo 212
1250,1250,1250,neutral,"@Metro_TV Indonesian media interview this morning touched on the demo 212 at the monas, why is every talk always offensive?",demo 212,"@Metro_TV wawancara media indonesia pagi ini menyinggung soal demo 212 di monas,,kenapa setiap bicara slalu menyinggung?",demo 212
1251,1251,1251,neutral,Yusril Touches 212 Demo in Public Relations http://www.korankaltim.com/yusril-sunduk-demo-212-monas/,Demo 212,Yusril Singgung Demo 212 diMonas http://www.korankaltim.com/yusril-singgung-demo-212-monas/,Demo 212
1252,1252,1252,neutral,Provocateur Demo 212 Killed in ... http://www.beritaasatu.com/2016/12/04/provokator-demo-212-tewas-tahanan-polisi-hoax/,Demo 212,Provokator Demo 212 Tewas di... http://www.beritaasatu.com/2016/12/04/provokator-demo-212-tewas-tahanan-polisi-hoax/,Demo 212
1253,1253,1253,neutral,Look and far away from your cellphone screen ... Hasill demo 212,demo 212,Lihat dan jauh kan layar hp kalian... Hasill demo 212,demo 212
1254,1254,1254,neutral,Demo political observer 212 http://dlvr.it/MpyhYr,demo 212,Pengamat politik demo 212 http://dlvr.it/MpyhYr,demo 212
1255,1255,1255,negative,&quot;Don&#39;t Link Me with the 212 Demo&quot; https://tir.to/Neutral/b6wR via @tirtoid,Demo 212,"""Jangan Kaitkan Saya dengan Demo 212 "" https://tir.to/Neutral/b6wR lewat @tirtoid",Demo 212
1256,1256,1256,neutral,"3,324 views Conversation Recordings with Salim Abdul Qadir Call Agus at Demo 212 Circulating, from @sukisury http://chirpstory.com/li/339041",Demo 212,"3,324 views Rekaman Percakapannya dgn Salim Abdul Qadir Sebut Agus di Demo 212 Beredar, .. from @sukisury http://chirpstory.com/li/339041",Demo 212
1257,1257,1257,positive,FPI calculates the demo profit count 212. Confused money will be saved or investment #ppatk https://twitter.com/Sadamjhon1/staus/805838562260185088,demo 212,FPI lagi hitung hitungan keuntungan demo 212 . Bingung duit mau di tabung atau investasi #ppatk https://twitter.com/Sadamjhon1/staus/805838562260185088,demo 212
1258,1258,1258,neutral,"The way this is done is reduced by this. The good ones from the demo 212 were taken, which is not good. https://twitter.com/wakilguintahKW/status/805581747047911425",demo 212,"Yg kya begini msti dikurang2in nih. Yg baik dari demo 212 diambil, yg ga baiknya jangan. https://twitter.com/wakilgubernurKW/status/805581747047911425",demo 212
1259,1259,1259,neutral,Are you proud of the 212 demo? And you are Neutral? Are you sneering? Never mind ... Let&#39;s build together with this country with things +,demo 212,Anda yg bangga dengan demo 212 ? Dan Anda yg Netral? Anda yg mencibir? Sudahlah.. Marilah kita bangun bersama negri ini dgn hal +,demo 212
1260,1260,1260,neutral,but there was intimidation in journalists during the 212 kmrin demo ...,demo 212,trnyata ada intimidasi pd jurnalis saat demo 212 kmrin ..,demo 212
1261,1261,1261,neutral,"Because I understand I&#39;m noisy. so according to you, the 212 411 Demo Activities with the Pillars of the Hajj are the same? This is blasphemy! Cc @aagym https://twitter.com/kurawatobat/status/805814267723165696",Demo 212,Krn gw ngerti gw berisik. jd menurut lo Aktifitas Demo 212 411 dengan Rukun haji itu sama? Ini Penistaan Agama coy! Cc @aagym https://twitter.com/kurawatobat/status/805814267723165696,Demo 212
1262,1262,1262,negative,"@semiaji_w counting the 212 demo types doesn&#39;t work just because it&#39;s not useful, it&#39;s better to jog a lot of benefits ...",demo 212,"@semiaji_w ngitung demo 212 macam gak ad krja aja gak ad manfaatnya, mending joging banyak manfaatnya...",demo 212
1263,1263,1263,neutral,SERMON OF PRAYER PRAYER Friday Habib Rizieq Makes Indonesia Uproar Demo 212 https://youtu.be/DU_2U7BSCKc via @YouTube,Demo 212,KHOTBAH Sholat Jumat Habib Rizieq Bikin Gempar Indonesia Demo 212 https://youtu.be/DU_2U7BSCKc lewat @YouTube,Demo 212
1264,1264,1264,neutral,"MEGAWATI ASKED, SBY DOES NOT FOLLOW THE MIX OF DEMO 212 if Sby intervenes, megawati cannot play the ball in it http://rumahinjectssh.blogspot.com/2016/11/megawati-minta-sby-tidak-ikut-campur.html?m=1 passes @",DEMO 212,MEGAWATI MINTA SBY TIDAK IKUT CAMPUR DEMO 212 klo sby ikut campur megawati tak bisa main bola didalamnya http://rumahinjectssh.blogspot.com/2016/11/megawati-minta-sby-tidak-ikut-campur.html?m=1  lewat @,DEMO 212
1265,1265,1265,neutral,"This is the right guess, right? Jewish, Chinese, with demo 212 ... how come it works.",demo 212,"ini kira2 pengandaianya tepat nggak si? Yahudi, cina, sama demo 212 .. kok kemana2 kyknya.",demo 212
1266,1266,1266,neutral,"ASTAFIRULLAH !! Drinks Participants Demo Action 212 TOGETHER, Outrageous !! https://youtu.be/vSpLxH1t9SU via @YouTube",Demo 212,"ASTAFIRULLAH !! Minuman Peserta Aksi Demo 212 DIRACUNI, Keterlaluan !! https://youtu.be/vSpLxH1t9SU lewat @YouTube",Demo 212
1267,1267,1267,neutral,"76 billion in security costs for 212 &amp; 411 demos, that&#39;s just the security of http://www.tribunnews.com/nasional/2016/12/05/mau-tahu-total-biaya-pengamanan-aksi-411-dan-212-ini- the details",Demo 212,"76milyar biaya Pengamanan Demo 212 & 411, itu baru pengamanan yahh http://www.tribunnews.com/nasional/2016/12/05/mau-tahu-total-biaya-pengamanan-aksi-411-dan-212-ini-rinciannya",Demo 212
1268,1268,1268,neutral,Nntn @ 86netmedia there is a bripda @AndreFerdians demo action 212 qyoo assault net guyss @netmediatama,demo 212,Nntn @86netmedia ada bripda @AndreFerdians aksi demo 212 qyoo serbu net guyss @netmediatama,demo 212
1269,1269,1269,neutral,"The Chief of Police explained, It turns out this is the Makar Scenario that Will Ride Demo 212 Yesterday http://situsriau.com/read-2-27302-2016-12-05-dijelasan-kapolri-ternyata-begini-skenario-makar-yang-bakal-tunggangi -demo-212-yesterday.html # .WEV8GkyxvXA.twitter",Demo 212,"Dijelaskan Kapolri, Ternyata Begini Skenario Makar yang Bakal Tunggangi Demo 212 Kemarin http://situsriau.com/read-2-27302-2016-12-05-dijelaskan-kapolri-ternyata-begini-skenario-makar-yang-bakal-tunggangi-demo-212-kemarin.html#.WEV8GkyxvXA.twitter",Demo 212
1270,1270,1270,neutral,"Hahaha the 411 demo said 3.2 million, the demo 212 doubled the 411 demo. It means 3.2 X 2 = 6.4. How come it&#39;s usually 7.5 million. Just counting wrong bib https://twitter.com/detikcom/status/805735561767944193",demo 212,"Hahaha demo 411 katanya 3,2 juta, demo 212 dua kali lipat demo 411. Artinya 3,2 X 2 = 6,4. Kok bisanya jadi 7,5 juta. Ngitung saja salah bib https://twitter.com/detikcom/status/805735561767944193",demo 212
1271,1271,1271,neutral,Politics demo 212 http://dlvr.it/Mppk83,demo 212,Politik demo 212 http://dlvr.it/Mppk83,demo 212
1272,1272,1272,neutral,It turned out that the 212 demo yesterday was true ... 212 http://pic.twitter.com/iiXVkkwOl6,demo 212,Ternyata demo 212 kemarin itu benar adanya..... 212 http://pic.twitter.com/iiXVkkwOl6,demo 212
1273,1273,1273,neutral,"After the 212 Demo in Jakarta, Kaesang Uploaded a Photo of Jokowi&#39;s Umbrella, Habib Rizieq: Basic Showers !!: http://youtu.be/fyvOctz3ksc?a via @YouTube",Demo 212,"Usai Demo 212 Jakarta ,Kaesang Unggah Foto Payung Jokowi , Habib Rizieq : Dasar Tukang Pamer !!: http://youtu.be/fyvOctz3ksc?a via @YouTube",Demo 212
1274,1274,1274,positive,"Oops, if the demo 212 is all immediately followed up by the action of diversity where is the action? really injustice",demo 212,"waduh, klo yg demo 212 semuanya langsung ditindak terus aksi kebhinnekaan mana ada tindakannya ? betul2 ketidak adilan",demo 212
1275,1275,1275,neutral,"7 million people, 70% of the residents of DKI are equal to 212 demo participants, but think about it ... As long as you don&#39;t think about it ...",demo 212,7 jt org itu 70% warga DKI Setara dg peserta demo 212 tp kl dipikir2.. Asudahlah mrk jg ga bakal mikir..,demo 212
1276,1276,1276,neutral,"Along the way thought 212 demo. The demonstration (which he said) was 7 million people, the decision holders were still ONE org =&gt; judge. Taste",demo 212,"Sepanjang jalan kepikiran demo 212 . Unjuk rasa (yang katanya) 7juta orang, pemegang keputusan tetep SATU org => hakim. Berasa",demo 212
1277,1277,1277,neutral,"LOL !! Because of joining 212 Demo For Ahok, Master Limbad Finally Buk ... https://youtu.be/6Ch97Gx5rPk via @YouTube",Demo 212,"NGAKAK !! Gara-gara Ikut Demo 212 Untuk Ahok, Master Limbad Akhirnya Buk... https://youtu.be/6Ch97Gx5rPk lewat @YouTube",Demo 212
1278,1278,1278,positive,"[Latest House of Representatives] House Speaker, Novanto Praises 212 Peace Demo http://pic.twitter.com/9E86BT4Mvc",Demo 212,[DPR Terkini] Ketua DPR Setya Novanto Puji Demo 212 Damai http://pic.twitter.com/9E86BT4Mvc,Demo 212
1279,1279,1279,negative,"As a result of 212 Demonstrations, Traders Losing IDR 600 Billion via @okezonenews http://okz.me/BXi3U",Demo 212,"Akibat Aksi Demo 212 , Pedagang Merugi Rp600 Miliar via @okezonenews http://okz.me/BXi3U",Demo 212
1280,1280,1280,neutral,"1,160 views Conversation Record with Salim Abdul Qadir Call Agus at Demo 212 Circulating, .. from @sukisury http://chirpstory.com/li/339041",Demo 212,"1,160 views Rekaman Percakapannya dgn Salim Abdul Qadir Sebut Agus di Demo 212 Beredar, .. from @sukisury http://chirpstory.com/li/339041",Demo 212
1281,1281,1281,neutral,Demo Provocator 212 killed in police custody? http://tz.ucweb.com/12_hov0 http://tz.ucweb.com/12_hov0,Demo 212,Provokator Demo 212 Tewas di Tahanan Polisi? http://tz.ucweb.com/12_hov0 http://tz.ucweb.com/12_hov0,Demo 212
1282,1282,1282,negative,complete and fitnah people in the team there ... proved to be a demo of 212 on orders,demo 212,lengkap da orang fitnah di team sana.. terbukti demo 212 atas pesanan,demo 212
1283,1283,1283,neutral,The Case of Insulting the President By Ahmad Dhani Will Begin to Be Processed After Demo 212. http://pic.twitter.com/7SzpugNlvw,Demo 212,Kasus Penghinaan Presiden Oleh Ahmad Dhani Akan Mulai Diproses Usai Demo 212 . http://pic.twitter.com/7SzpugNlvw,Demo 212
1284,1284,1284,neutral,"MERINDING !!! Marrying 212 Demo, POLICE Returns ASKUL HUSNA FORM Latest News: http://youtu.be/SpUxU1ly9lI?a via @YouTube",Demo 212,"MERINDING!!! Kawal Demo 212 , POLISI Kembali KERAHKAN PASUKAN ASMAUL HUSNA Berita Terbaru: http://youtu.be/SpUxU1ly9lI?a via @YouTube",Demo 212
1285,1285,1285,neutral,"Working Meeting with Parliament, National Police Chief Asked to Explain the Problem of Arresting Activists at Demo 212 http://bit.ly/2h9cdDN #Makar http://pic.twitter.com/v05w56NxsW",Demo 212,"Raker ke DPR, Kapolri Diminta Jelaskan Soal Penangkapan Aktivis saat Demo 212 http://bit.ly/2h9cdDN #Makar http://pic.twitter.com/v05w56NxsW",Demo 212
1286,1286,1286,neutral,"Asked about Motivation to Take the Stage on the 212 Demo, Kapolri Answers http://bit.ly/2gaNXz5",Demo 212,"Ditanya Motivasi Ikut Naik Panggung di Demo 212 , Begini Jawaban Kapolri http://bit.ly/2gaNXz5",Demo 212
1287,1287,1287,neutral,Walah ... National Police Chief Claims that Control Mass 212 Demo to Last Peaceful http://dlvr.it/MpkPF4 http://pic.twitter.com/tqnWEJvc3v,Demo 212,Walah...Kapolri Klaim yang Kendalikan Massa Demo 212 hingga Berlangsung Damai http://dlvr.it/MpkPF4 http://pic.twitter.com/tqnWEJvc3v,Demo 212
1288,1288,1288,neutral,"Asked about Motivation to Take the Stage on the 212 Demo, This Is the Answer of the National Police Chief&gt; http://www.monitorday.com/detail/46207/ditanya-motivasi-ikut-naik-panggung-di-demo-212-begini-ponsan-kapolri",Demo 212,"Ditanya Motivasi Ikut Naik Panggung di Demo 212 , Begini Jawaban Kapolri > http://www.monitorday.com/detail/46207/ditanya-motivasi-ikut-naik-panggung-di-demo-212-begini-jawaban-kapolri",Demo 212
1289,1289,1289,neutral,Walah ... National Police Chief Claims that Control Mass 212 Demo to Peace&gt; http://www.monitorday.com/detail/46205/walahkapolri-klaim-yang-kendali-massa-demo-212- Sampai-berlangsung-damai,Demo 212,Walah...Kapolri Klaim yang Kendalikan Massa Demo 212 hingga Berlangsung Damai > http://www.monitorday.com/detail/46205/walahkapolri-klaim-yang-kendalikan-massa-demo-212-hingga-berlangsung-damai,Demo 212
1290,1290,1290,neutral,"Approximately 1 million 212 demonstrations, ehh, peaceful action ...",demo 212,"Kurang lebih 1 juta demo 212 itu, ehh, aksi damai...",demo 212
1291,1291,1291,positive,Lek delok uwong nde fesbuk sing supported and adored the 212 demo yesterday. Not sure if sarcasm or he actually means it,demo 212,Lek delok uwong nde fesbuk sing mendukung dan memuja demo 212 kemaren. Not sure if sarcasm or he actually mean it,demo 212
1292,1292,1292,neutral,National Police Chief Claims Successfully Control Mass 212 Demo to Peace&gt; http://www.monitorday.com/detail/46205/kapolri-klaim-berhasil-kendali-massa-demo-212- Sampai-berlangsung-damai,Demo 212,Kapolri Klaim Berhasil Kendalikan Massa Demo 212 hingga Berlangsung Damai > http://www.monitorday.com/detail/46205/kapolri-klaim-berhasil-kendalikan-massa-demo-212-hingga-berlangsung-damai,Demo 212
1293,1293,1293,neutral,The National Police Chief Claims Successfully Control the 212 Mass Demo to Last Peaceful http://bit.ly/2fZ8EzQ,Demo 212,Kapolri Klaim Berhasil Kendalikan Massa Demo 212 hingga Berlangsung Damai http://bit.ly/2fZ8EzQ,Demo 212
1294,1294,1294,neutral,Reasons for the Indonesian National Police to Arrest 11 Suspected Makers Ahead of 212 Demo http://ln.is/news.liputan6.com/re/y8CEv,Demo 212,Alasan Polri Tangkap 11 Tersangka Makar Jelang Demo 212 http://ln.is/news.liputan6.com/re/y8CEv,Demo 212
1295,1295,1295,positive,* ## salute to the general who is the pki peci putih pak demo 212 peaceful love.,demo 212,*##salut pda jendral yg pki peci putih pak demo 212 cinta damai.,demo 212
1296,1296,1296,neutral,"Apparently Not All Workers Support 212 Demo - Jakarta - Federation of Commerce Workers, Finance and Banking Unions ... # # Labor # Demo212",Demo 212,"Ternyata Tidak Semua Buruh Dukung Demo 212 - Jakarta - Federasi Serikat Buruh Niaga, Keuangan dan Perbankan... #Bincang #Buruh #Demo212",Demo 212
1297,1297,1297,neutral,"Hits of the Record Conversation with Salim Abdul Qadir Call Agus at the 212 Demonstrating Circulation, Who is Habib Ja&#39;far Kudus? http://chirpstory.com/li/339041",Demo 212,"Hits Rekaman Percakapannya dgn Salim Abdul Qadir Sebut Agus di Demo 212 Beredar, Siapakah Habib Ja'far Kudus? http://chirpstory.com/li/339041",Demo 212
1298,1298,1298,neutral,"Sir, I ordered the proof of the 212 demo payment why I didn&#39;t send it. What&#39;s 212 paid? Come on, sir? I even found this instead. http://pic.twitter.com/19qtyV71VM",demo 212,"Pak, saya tguin bukti demo 212 dbayar kok gk dkirim. Ktnya 212 dbayar? Nemu gk pak? Saya malah nemu ini malah. http://pic.twitter.com/19qtyV71VM",demo 212
1299,1299,1299,neutral,Commander-in-Chief of the Issue of Trial of Assassination of President at Demo 212 http://ift.tt/2h4RqNA,Demo 212,Panglima Tepis Isu Percobaan Pembunuhan Presiden Saat Demo 212 http://ift.tt/2h4RqNA,Demo 212
1300,1300,1300,neutral,Commander-in-Chief of the Issue on the Trial of Assassinating the President at Demo 212 | http://BogorUpdates.com,Demo 212,Panglima Tepis Isu Percobaan Pembunuhan Presiden Saat Demo 212 | http://BogorUpdates.com,Demo 212
1301,1301,1301,neutral,@the demo 212 isn&#39;t remembrance ...? https://twitter.com/tropongsenayan/status/793407246357049345,demo 212,@memangnya demo 212 bukan ber zikir...? https://twitter.com/tropongsenayan/status/793407246357049345,demo 212
1302,1302,1302,neutral,Brief Explanation of Ustadz Farid Akmad Okbah Related to Demo 212 and the Difference of Ijtihad Ulama http://dlvr.it/Mphv3F,Demo 212,Penjelasan Singkat Ustad Farid Akmad Okbah Terkait Demo 212 Dan Perbedaan Ijtihad Ulama http://dlvr.it/Mphv3F,Demo 212
1303,1303,1303,positive,Apart from my appreciation for the 212 demo that deserves thumbs up and the participants&#39; determination - Spark the Fire https://path.com/p/2pBzMj,demo 212,Terlepas dari apresiasi sy pada demo 212 yg layak diacungi jempol dan keteguhan para peserta - Spark the Fire  https://path.com/p/2pBzMj,demo 212
