text,target,label
"saya yakin duet ps-uas pd pilpres byk dari warga siap iuran buat membantu logistik pemenangan . bahkan uang iuran itu bs mengalahkan uang dari konglo tetangga sebelah . $T$ / ah siap jd saksi di tps lillahita'alla , jawara siap mengamankan tps . setuju ? ? ? rt #2019gantipresiden https://t.co/ShnGQPDsIk",mujahid,0
#fokus kebijakan obama dan ancaman $T$ : http://t.co/bG5qkt8nGk,isis,0
@ernestprakasa @ficocacola kan ada tarung tawa edisi ramadhan .. atau tarung tawa hidayah ? comic $T$ naik haji ? ?,cina,0
ini $T$ kenapa lagi sih ?,fpi,-1
$T$ sandoro rw @kardoba : ndiwara rt @babecabiita : kalo malam suka sa ... ?,sandi,1
dukungan majelis $T$ kepada walikota bogor dan tanggapan surat komnas † ham https://t.co/xIb0AA22RN https://t.co/zUBKyyffRT,mujahidin,1
$T$ gak ngerti ya ? makanya mualaf dong ! :) ) ) - @solehsolihun,pak ahok,-1
"sip bener mey .. tq ci .. rt @imeyliem : obat $T$ beiiii "" lo han kuo "" cusrt @bellaudya829 : mengganggu niih ! ! * sakitnelen",cina,0
"agus - silvy 17 % ahok - $T$ 43,29 % anies - sandi 39,71 % download lagu . ahok anies pake wifi , agus pos indonesia .",djarot,0
halo pak $T$ @mascemen pic.twitter.com/7jon3u049j,jokowi,1
rt @muslimdaily : aliansi $T$ komando abu umar al chechnya rebut camp militer terbesar http://t.co/MKQgORlJCt allahu akbar,mujahidin,1
"ada yg coba "" membenturkan "" hb . @rizieqsyihabfpi & gub @aniesbaswedan . tujuannya ingin pecah-belah umat , khusunya alumni 212 . dananya besar utk proyek ini . waspada ya twifpi , tetap jaga persatuan & kesatuan . kita bikin proyek mrk gagal . * untuk $T$ mca , titip umat di medsos ya ? https://t.co/ZMRFuyBH9Q",mujahid,-1
"ku bangga syekalih ! masa depan politik $T$ . banyak yang bilang kamu sotoy , padahal emang pinter aja , mereka terlalu malu mengakuinya ! :D @cittairlanie",indonesia,1
- 4 kabar gembira buat teroris - 1 . pks tolak perppu antiterorisme : ini negara demokrasi 2 . gerindra bentuk tim selidiki pelanggaran ham penindakan teroris 3 . fpi : menjadi $T$ adalah hak individu 4 . pa 212 tolak perppu / ruu anti terorisme .,isis,-1
majelis $T$ lpw ntb ajak muslimin untuk membantu muslim rohingya http://t.co/RRNsRz79Io,mujahidin,1
"besok $T$ waktu yuk .. untuk palestina dimonas , , , https://t.co/REbeMwKnWB",jihad,1
ruu 355 : kritikan $T$ terhadap mufti wp tidak berasas - portal islam dan melayu https://t.co/7xdq4TV3ga,mujahid,1
wkwkwk ... rt @salsaawl : maap bude jaga pandangan wahaha rt @helvy : geregetan . itu $T$ ganteng 2 kok kasar banget ya :(,filipina,-1
majelis syura $T$ derna berhasil menggagalkan serangan dari milisi haftar . https://t.co/3y9HuQy0hF,mujahidin,-1
mari sebarkan > palestina : ribuan orang hadir di gaza serukan khilafah & $T$ untuk membebas ... http://t.co/tLbI0vWhfo | #demokrasimati,jihad,0
"ayo ber $T$ . ayo dirikan khilafah . ayo tegakkan syariat . trust me , it's not that simple . maka tak ada waktu yg bs dibuang . ayo kerja !",jihad,1
""" revisi "" $T$ fm "" spesial kemerdekaan "" https://t.co/01IflaZJgP https://t.co/uM59yyH8iu",mujahidin,1
besok pake ginian ya @sibendel rt @liputan6dotcom : jutaan busi buatan bekasi diekspor ke $T$ dan eropa http :/ / bit.ly/1yk0l5d,amerika,1
"$T$ puji inisiatif mufti selangor perluas definisi al-riqab kuala lumpur - mufti selangor , datuk mohd . tamyes abd . wahid dianggap telah melakukan sesuatu yang hebat apabila ... https://t.co/C8vYV2ohpy",mujahid,1
tentara suriah saa menewaskan . 1.200 teroris $T$ dalam pertempuran di aleppo dalam minggu terakhir ® π https://t.co/nj9SwpM3w6,isis,-1
alhamdulillah temen $T$ banyak di telegram #telegramsarangteroris https://t.co/fMNPVytcG5,jihad,1
inilah sosok $T$ sejati ... santoso dan warga kristen yang tertangkap https://t.co/WPgTv9X7UP,mujahidin,0
"' .. ini tanah kami , meski luka & mati tertanam di sini .. ' taliban $T$ afghanistan",mujahidin,1
"pak @ $T$ _do2 selamat ya pak , saya dulu pernah tiru gaya bapak pak :) ) , semoga membawa perubahan yang lebih baik untuk indonesia :) )",jokowi,1
"1 . # $T$ ibarat hizbut tahrir versi radikal ! mengangkat khalifah sendiri , menyuruh org berjanji setia pd khalifah aspal mrk",isis,-1
selamat $T$ ! ! ... moral booster banget buat sepak bola $T$ ! #ayoindonesiabisa,indonesia,1
jdi igt jaman smp dlu rt @achmadzainab : tuh denger gak ada yg rquest lgu $T$ ? ? * galau jaman bahela *,malaysia,-1
lokasi universitas $T$ syekh yusuf . https :/ / youtu.be/lbjbx0x0dag #unistangerang #elumahenakganteng,islam,0
kepala propaganda $T$ tewas akibat serangan udara as di suriah : $T$ membenarkan kematian kepala propagandan ... https://t.co/FfEpXp7YL9,isis,-1
"alhmdlh ... dr . haji oesman sapta oddang mulai ber $T$ kembali di jln allah , bersm pengurs masjid raya mujahidin ptk . http://t.co/RiZiT8uDQw",jihad,1
"brigade al khanza , pasukan wanita $T$ . mereka tugasnya selain berperang , juga menjadi pengawas wanita . selain juga suka dipakai sebagai "" bomber "" , mereka merangkap sebagai "" budak seks "" para petinggi $T$ . di ... https://t.co/jRWow7k1WV",isis,-1
$T$ dan pemadam kebakaran yang bukan pahlawan mesin perang amerika serikat sudah kembali menderu di bumi irak ... http://t.co/aunaTaqRST,isis,-1
"pas lawan $T$ , gue kaget kok banyak banget cewe yang istilahnya berani nonton timnas di gbk , beda banget sama jama dulu",filipina,1
"ntar kl ketemu pencabut nyawa sklia di cuci @cumicola : jika #is # $T$ yg malam ini dibom amerika benar bentukan amerika , dgn logika yg sama",isis,1
@rahadyankukuh @standupindo_ $T$ cukkkk ... ngebom bikin kita musti menyendiri dulu :(,sby,-1
"$T$ klaim bertanggung jawab atas penculikan warga swiss di mali : kantor berita swasta † mauritania , al-akhb ... https://t.co/z1vDKG8wJh",al-qaeda,1
"rupiah bisa melemah . $T$ mundur . kabinet bubar . toni blank jadi sekjen pbb . itu efek kalo @dzawinur di-endorse kaos - - """,jokowi,-1
"contoh , jika di negeri palestina tiba-tiba dijajah israel , maka hukum $T$ bagi penduduk palestina adalah fardhu kifayah . #islamselamatkannegeri #mengejarlailatulqadr #indonesiamoveup",berjihad,1
"@afifxavi @ $T$ _do2 saya itu sahabat $T$ chapter bima pak , walau kalah di ntb jgn anak tirikan ntb ya pak . mampir sini pak :) )",jokowi,1
"sampai bisa membuat semua orang tahu bahwa islam itu damai , islam itu indah , islam itu toleransi , dan kalimat tauhid itu suci , dan teriakan takbir itu tanda semangat $T$ . semoga allah menjaga agar otak kita tidak diracuni oleh framing jahat itu .. allahuakbar",jihad,1
"* lepas mahu guling raja berperlembagaan , wan ji gelar agensi islam $T$ * terus kebal dan tidak dicaj dibawah ... https://t.co/ndlqidYiVW",isis,0
tragedi kemanusiaan akan terjadi di #idlib jika #assad membiarkan puluhan ribu $T$ al-qaeda yang menduduki #idlib #syria di mana mereka telah memberlakukan teror brutal terhadap rakyat #syria selama lebih dari tiga tahun . https://t.co/1jocAQLLVe,jihadis,-1
"saya serukan dari kota suci mekkah al-mukarromah , seluruh umat , seluruh bangsa , seluruh rakyat ; bersatu untuk # $T$ melawan preman-preman bayaran ... ! ! ! takbir ... ! ! ! * hrs * ® π https://t.co/i8clDHqwpz https://t.co/QsCKWA569q",jihad,1
alunan cinta islami ( aci ) sedang berlansung di $T$ madani tv @tvdakwahanda ( channel 57 uhf kota pontianak ) bersama kak wafaa ...,mujahidin,1
"lah ini lagi ada cowo nanya gw : "" lo pasti dukung $T$ yah ? "" * c'mon man , gw bukan ashraf sinclair *",malaysia,0
@fadilatte setau gw sih sebutan buat non cina alias $T$ gitu / ',pribumi,0
sesungguhnya kemulian $T$ dapat kita rasakan dan kita lihat walau pun cuma di medsos .,jihad,1
"tujuh warga lamongan di suriah , gabung dengan $T$ ___ di tengah gonjang-ganjing sengketa ... http://t.co/luFVrrtaDu",isis,-1
"jhd butuhkan pelaku dan pendukung : ikan & air . $T$ sbg ikan , umat sbg air . #instrumen_dakwah brfungsi siapkan air yg pas u ikan agar hdp",mujahid,1
gmna nih @standuppln ? ? rt @detikcom : foto-foto : pln jual beli listrik dengan $T$ http :/ / de.tk/j5whn via @detikfinance,malaysia,0
66.karena itu wajar jika banyak pihak yang meyakini bahwa $T$ sengaja dibuat untuk menghalangi tegaknya khilafah yang sesungguhnya . #7meihtimenang #umatbersamahti #islamselamatkannegeri,isis,1
kegilaan ! kurang gila ! apa begimane nih ? hahahart @imanabdillah : @nindysings jangan lupa tiket pp ke $T$ buat gw .. ahahahaaha ...,amerika,1
premiere comic 8 casino kings part 2 . tayang 3 maret diseluruh $T$ . https://www . instagram.com/p/bcqhawkg_am/,indonesia,1
$T$ diambang kekalahan https://t.co/QGKL4byeUo,isis,1
sarapan baked katsu di @kennyrogersid brg tmn 2 dari @golds_ $T$ .. mau gabung ? @bxchange_mall pic.twitter.com/frols35ezi,indonesia,1
"kalo di $T$ ada bpjs , repot banget kali ya ngurus bpjs pake bahasa inggris",amerika,-1
ambillah dua negara ( yg selalu dijadikan pembahasan di studi hubungan internasional ) iran dan $T$ serikat ...,amerika,0
"4 - dan knp organisasi islam / organisasi $T$ ( alqaeda , taliban , dll ) yg melakukan perlawana thd amerika ataupun yahudi d cap teroris , bhkan ..",jihad,-1
nicky tirta rt @akun_kepo : nicki minaj adalah rapper cewek asal $T$ yang bernama asli ___,amerika,1
""" paniknya as menghadapi ' konsep ' perjuangan $T$ yang beda dengan al-qaeda "" by @ratu_adil https://t.co/pIZecWVV61 from @m4ngu5il has been favorited .",isis,-1
"allahu akbar , kronologi $T$ suriah merebut gudang senjata terbesar di kota khan tauman ( bag 1 ) http://t.co/eIL7lD5MPy",mujahidin,1
@oliviajap di $T$ segitu ? :|,sby,0
"trnyata sinar laser itu berasal dari gayus tambunan .. org $T$ g mungkin punya laser , orang blom di klaim #twitngaco",malaysia,0
goodnews ! ! film dibawah lindungan ka'bah sangat di dukung pemerintahan indonesia untuk mengikuti oscar di $T$ .. :) bantu doanya ya ;),amerika,1
#cakrawala cara $T$ merekrut anggota dan menyebarkan propaganda : http://t.co/D5gQJ8YyxB,isis,0
"alhmdlh ... dr . haji oesman sapta oddang mulai berjihad kembali di jln allah , bersm pengurs masjid raya $T$ ptk . http://t.co/RiZiT8uDQw",mujahidin,1
"rizieq shihab serukan demo bela islam iii , panglima tni serukan prajurit $T$ lawan perusuh negeri ini , medan ... https://t.co/ALg1yGJDLF",jihad,1
hmm .. di @standupindo_ $T$ gue bakalan ngetes #taimoment dan materi baru aaaah ! belom sempet keluar dimana 2 lho :),sby,-1
itu pacar apa anggota $T$ ? kok suka membuat atau merombak peraturan yang baru .,dpr,-1
""" biadab "" ! $T$ bantai 500 warga yazidi , sebagian dikubur hidup-hidup , dan tawan 300 perempuan ... http://t.co/gWFlB8Numv",isis,-1
laser matanya lit rt @alitharachma : samping gue oraaang $T$ nih enaaaaknya diapaain yaaa ? ehmmmmmmm hahahahahaha,malaysia,0
$T$ imarah islam afghanistan mulai lakukan pergerakan di kandahar http://bit.ly/9qusQA,mujahidin,1
""" fatwa $T$ "" melawan isis dari para ulama dari semua mazhab "" ampuh "" tumbangkan teroris isis korban dalam jumlah ... http://t.co/5YHUjmdQd2",jihad,1
"final leg 1 main di $T$ , kita dibantai 3-0 , gila bener , menurut orang-orang , ada banyak hal bikin kita kalah",malaysia,-1
jauhkan zina walau itu hanya dengan hati yaa rabb ... # $T$ memperbaiki diri,jihad,1
"$T$ yg sesungguhnya adl mengendalikan hawa nafsu . utk konteks indonesia kini $T$ adl bgmn menahan nafsu ammarah agar tdk bermusuhan sesama anak bangsa . adalah lbh baik menempuh jalan damai , berembuk dari hati ke hati , daripada bertatung habis 2an hny utk agenda 5 tahunan . https://t.co/q8mmXldNti",jihad,1
"$T$ sama temen-temennya buat kebijakan agar masyarakatnya bisa memiliki mobil pribadi , namun tak diiringi infrastruktur jalan yang memadai .",sby,0
"$T$ ancam banser , pagar nusa : sudah waktunya kita turun tumpas mereka ancaman kelompok negara islam irak dan ... https://t.co/ydE7etiiAF",isis,-1
rw @putrimasitah : rt @babecabiita : jgn kan yoga pratama .. $T$ pun galau kalau kamu tolak - ___ -,obama,-1
merinding baca $T$ saudara kita ini ... siapa nyusul .. ? https://t.co/KK9xTxObFF,jihad,-1
tindakan akan dimabil terhadap mana-mana agensi di bawah jabatan perdana menteri jika dikesan berlaku penyelewengan dalam pentadbiran termasuk yayasan pembangunan ekonomi islam malaysia ( yapeim ) - menteri di jabatan perdana menteri datuk dr $T$ yusof rawa https://t.co/uThyuGOTJj,mujahid,1
"klw ada berita teroris apalagi $T$ , kompas tv dan metro tv berasa ulang tahun , heran deh ..",isis,0
"deso dogg rappers dari jerman , dia tinggalkan dunia hiburan . sekarang ber $T$ dkt syria . allahu akbar http://t.co/tPvpZ6ZBSZ",jihad,0
ant man itu dari $T$ .. kalo dari arab itu ant tum,amerika,-1
bukan mereka di sana je yang $T$ . kita kat sini punya jihad lagi dasyat dari mereka yang di sana . jihad mengawal nafsu . ingat senang ?,berjihad,1
"( 4/9 ) seminar nasional : kontroversi implementasi dan orientasi $T$ "" mengancam atau memberi harapan ? "" @ auditorium gd . 1 fib ui #acaraui",isis,-1
diplomasi yg sesuai sunnah : diplomasi satu paket dg $T$ .,jihad,0
rt @arrahmah : $T$ ash-shabab gencarkan serangan terhadap pasukan somalia dan salibis ethiopia http://t.co/WbTgZ9fMv9 allahu akbar,mujahidin,1
daulah islam dipimpin oleh seorang khalifah yang bertugas untuk menerapkan dan menegakkan syariah islam di dalam negeri serta mengemban risalah islam ke seluruh penjuru dunia #kemerdekaanhakiki dengan dakwah dan $T$ . https://t.co/Sqenzp3KD6,jihad,1
#jaish_al_islam #damascus_countryside keputusan dari serangan balas dan serangan hendap yang sengit akhirnya $T$ berjaya memulihkan tiga point tersebut dari tentera rejim assad . https://t.co/bA7TxmAPRj,mujahidin,1
"67.khilafah ( baca : islam ) memang memiliki konsep penaklukan wilayah ( fut √ ªh √ ¢ t ) dan $T$ . namun , keduanya jauh berbeda dengan penjajahan ala barat . #7meihtimenang #umatbersamahti #islamselamatkannegeri",jihad,1
kayaknya orang lebih kesel ngeliat nurdin ketimbang tim $T$ .. hahaha,malaysia,0
iya om rt @liputan6dotcom : indro warkop : $T$ kekurangan comic perempuan http :/ / bit.ly/1fhj4ad pic.twitter.com/xhuwoyd56u,indonesia,1
"sahabat , mari bersama turut $T$ dalam barisan pembela al-aqsa , tanah suci ketiga umat islam di seluruh dunia . arena jihad ini bisa kita buktikan dengan senantiasa menginfakkan sebagian harta kekayaan kita di jalan allah subhanahu wa ta'ala . #letssavealaqsa https://t.co/o0ILxewdou",berjihad,0
"kenapa kelompok teror macam isis , jat , al-qaeda de el el ; jika benar mereka orang-orang islam , kenapa tidak $T$ ke myanmar ?",jihad,-1
gawat ! game yang tersebar di $T$ ini disinyalir propaganda . karena mengandung unsur palu arit . pic.twitter.com/8JVi004W46,indonesia,-1
"#isisbuatanisrael jelas ya ! ! gudang milik $T$ penuh senjata buatan israel , ditemukan oleh tentara suriah † https://t.co/wwuQiWKmw2 lewat @serambinews",isis,0
gileee .. ! ! makan malam timnas aff cup di hotel bintang 5 ( $T$ ) kayanya disabotase tuh . ada belatungnye . - ___ -,malaysia,-1
teruskan $T$ walaupun dah habis ramadhan nanti . insyaallah ! :),jihad,1
"dari kutipan nasehat kh ahmad dahlan dan kh hasyim asy'ari tsb , terlihat jls smgt tinggi kedua tokoh islam ini dalam bekerja dan $T$ ..",berjihad,1
buat masyarakat aceh . ccin nih ke bupati or pejabat yg melarang bioskop rw @detikcom : $T$ : ayo nonton film indo ! http://detik.id/6m0HAe,jokowi,1
"pihak ketiga $T$ , organisasi terorisme atas mujahid mereka kemudian bergerilya atas nama jihad atau agama , padahal mereka dibiayai amerika .",isis,-1
perjuangan belum usai sampai #2019gantipresiden pada hari dimana #2019prabowosandi dinyatakan menang kita butuh perubahan ... $T$ lah laskar laskar allah dalam dunia maya ... kita perangi berita hoax dan fitnah . kita sanggah opini yg salah kita luruskan berita yang benar .,berjihad,1
68.fut √ ªh √ ¢ t dan $T$ di dalam islam telah memberikan berbagai kebaikan kepada umat manusia . #7meihtimenang #umatbersamahti #islamselamatkannegeri #khilafahajaranislam #htilayakmenang #htilanjutkanperjuangan,jihad,1
"alasan as di #idlib #syria sangat jelas , siap berperang untuk membela sembilan organisasi kelompok milisi jihadis islam ( pemberontak syria ) diantaranya $T$ , jabhat al-nusra , dan fsa dari gempuran #assad sepertinya as dan israel sangat khawatir dgn keselamatan mereka https://t.co/F0Mjes0F3c",al-qaeda,-1
""" @abukiyan : innalillah , $T$ kubur hidup-hidup ratusan orang dan telanjangi perempuan untuk direkam @liputanislamcom http://t.co/82GjMVWcc1 """,isis,-1
"lagi mikir lucu jg yah kalo pny alat penyadap ky $T$ ? ? haha .. kalo $T$ khn pake satelit , infonya kalo kita bisa beli yg buat hp aja",kpk,1
$T$ islam larang anggota mereka kenakan pakaian ala al-qaidah http://bit.ly/aB8kgf,jihad,0
lu lagi kampanye $T$ ya . cairin otak lu yang beku dikolam sana https://t.co/eQ6UpYwUeK,isis,0
"16 - lawan kafirun 2 astagfirulloh al adzim knp negeri ini amat sangat takut dngn $T$ . mao d apa apain jg , khilafah islam cepa / lambat pasti",isis,0
"astaghfirulloh rt @nikowerner : "" @detikcom : pm $T$ : mh370 jatuh di samudera hindia selatan http :/ / de.tk/6mcdy3 """,malaysia,-1
hahahahahahah doni yen kalo ke $T$ jadi doni rupiah hahahajaahahaha,indonesia,-1
@adjierdt $T$ tubir,fpi,-1
$T$ dan metamorfosa : nama $T$ bagaikan momok yang mengingatkan akan serangan teror di dunia barat ma ... http://t.co/NkQR4HR1r3,al qaeda,0
"klo pengen tau bagaimana $T$ afghanistan itu tonton aja , ga rugi koo , sebagai pembanding media 2 sekuler gitu",mujahidin,0
"keberanian $T$ dan mujahidah #palestina yg luar biasa ' ... walaupun tertangkap ketika bentrok dengan polisi israel , mereka tersenyum ' ... #jihadfisabilillaah #2019gantipresiden https://t.co/tc9zC6lfCL",mujahid,0
"$T$ tak hanya berarti fisk seperti perang , tetapi $T$ al-nafs , $T$ melawan diri sendiri , atau ijtihad menggunakan kemampuan pikiran",jihad,1
mulainya di rolyal jam berapa min @standupindo_ $T$ ?,sby,1
mau bilang bahas $T$ tapi nanti disuruh ganti . gak mungkin saya bisa kerahkan massa buat demo di acara itu . saya bahas pisang epe aja .,jokowi,0
"final leg 1 main di $T$ , kita dibantai 3-0 , gila bener , menurut orang-orang , ada banyak hal bikin kita kalah",malaysia,-1
"rw @joehanda : rt @babecabiita : eyang $T$ pigi bertamu .. ee , aku sayang loh ma kamu ..",surya paloh,1
"( 5 ) tiba 2 , ada yg tunjuk jari / mbak ledi , sampeyan perlu hati 2 / anak buah habib marzuki katanya rela mati / $T$ melawan seni jahili ...",jihad,-1
said agil siraj melarang nu ikut aksi bela palestine . nu lagi sejalan dgn wahabi dan $T$ .,isis,-1
"4 silinder dengan budget yang cukup lumayan terjangkau . sekennya banyak . ada bandit 250 juga dulu sempet masuk $T$ , impor tapi . jadi dikit banget yg punya di $T$ . pic.twitter.com/9gcli7defl",indonesia,-1
$T$ baswedan jadi menteri pendidikan ya ? hans davidian mana hans davidian ?,anies,1
8 . maka tidak diragukan lagi lagi keutamaan # $T$ dengan ilmu sangatlah lebih agung untuk disampaikan kepada masyarakat .,jihad,1
"$T$ yang ku tau itu agama yang damai , penuh toleransi beragama , menjunjung tinggi silaturahmi , dan tidak memicu perselisihan :)",islam,1
